player_name,draft_year,draft_pick,draft_round,draft_age,college,position,position_group,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,program_srs,college_season_year,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bbref_url,cbb_url,school_name
John Wall,2010,1,1,19.8,Kentucky,Point Guard,G,,2.9,2.7,1.5,34.8,0.562,0.754,0.26,25.7,2.6,21.13,2010.0,2.9,0.11625,2.725,4,/players/w/walljo01.html,https://www.sports-reference.com/cbb/players/john-wall-1.html,Kentucky
Evan Turner,2010,2,1,21.7,Ohio State,"Small Forward, Shooting Guard,",G,,3.0,7.3,2.9,37.5,0.581,0.758,0.12,33.1,2.8,4.56,2010.0,-0.05000000000000002,0.046,-1.9749999999999999,4,/players/t/turneev01.html,https://www.sports-reference.com/cbb/players/evan-turner-1.html,Ohio St.
Derrick Favors,2010,3,1,18.9,Georgia Tech,Power Forward,BIG,,1.8,12.6,7.9,7.9,0.621,0.629,0.003,21.8,2.5,14.11,2010.0,1.2,0.12725,0.24999999999999997,4,/players/f/favorde01.html,https://www.sports-reference.com/cbb/players/derrick-favors-1.html,Ga Tech
Wesley Johnson,2010,4,1,23.0,Syracuse,Small Forward,F,,2.7,7.6,5.7,11.1,0.6,0.772,0.299,22.1,2.9,,,0.07500000000000001,0.02475,-2.1,4,/players/j/johnswe01.html,https://www.sports-reference.com/cbb/players/wes-johnson-1.html,
DeMarcus Cousins,2010,5,1,19.9,Kentucky,Center,BIG,,2.4,19.8,7.5,9.2,0.579,0.604,0.016,30.5,2.7,21.13,2010.0,2.3000000000000003,0.1265,2.225,4,/players/c/couside01.html,https://www.sports-reference.com/cbb/players/demarcus-cousins-1.html,Kentucky
Ekpe Udoh,2010,6,1,23.1,Baylor,Center,BIG,,,,7.6,8.0,0.48,0.588,0.057,15.3,4.5,,,-0.07499999999999998,0.069,-2.3,4,/players/u/udohek01.html,https://www.sports-reference.com/cbb/players/ekpe-udoh-1.html,
Greg Monroe,2010,7,1,20.1,Georgetown,Center,BIG,,2.2,8.6,4.9,22.4,0.567,0.677,0.07,26.7,2.3,17.03,2010.0,2.175,0.13125,1.7,4,/players/m/monrogr01.html,https://www.sports-reference.com/cbb/players/greg-monroe-1.html,Georgetown
Al-Farouq Aminu,2010,8,1,19.8,Wake Forest,Power Forward,BIG,,2.6,14.6,4.5,9.1,0.524,0.687,0.176,27.5,2.2,11.45,2010.0,0.65,0.076,-0.55,4,/players/a/aminual01.html,https://www.sports-reference.com/cbb/players/al-farouq-aminu-1.html,Wake Forest
Gordon Hayward,2010,9,1,20.3,Butler,Small Forward,F,,2.0,7.6,2.8,12.1,0.601,0.824,0.429,24.7,3.0,14.37,2010.0,2.475,0.115,2.075,4,/players/h/haywago01.html,https://www.sports-reference.com/cbb/players/gordon-hayward-1.html,Butler
Paul George,2010,10,1,20.1,Fresno State,"Small Forward, Power Forward,",BIG,,4.0,6.7,2.9,22.4,0.572,0.803,0.46,27.9,1.8,-4.38,2010.0,3.0250000000000004,0.11574999999999999,2.475,4,/players/g/georgpa01.html,https://www.sports-reference.com/cbb/players/paul-george-1.html,Fresno St.
Cole Aldrich,2010,11,1,21.6,Kansas,Center,BIG,,1.6,13.6,13.0,5.8,0.596,0.729,0.0,19.9,2.9,24.68,2010.0,0.22499999999999998,0.13275,-0.02499999999999998,4,/players/a/aldrico01.html,https://www.sports-reference.com/cbb/players/cole-aldrich-1.html,Kansas
Xavier Henry,2010,12,1,19.3,Kansas,Small Forward,F,,3.1,5.2,1.8,9.8,0.591,0.783,0.466,23.4,2.1,24.68,2010.0,-0.325,0.0010000000000000005,-4.925,4,/players/h/henryxa01.html,https://www.sports-reference.com/cbb/players/xavier-henry-1.html,Kansas
Ed Davis,2010,13,1,21.1,UNC,Power Forward,BIG,,0.9,10.8,9.5,6.8,0.607,0.623,0.0,21.5,1.3,10.14,2010.0,0.85,0.14325,0.05000000000000002,4,/players/d/davised01.html,https://www.sports-reference.com/cbb/players/ed-davis-1.html,UNC
Patrick Patterson,2010,14,1,21.3,Kentucky,Power Forward,BIG,,1.2,10.6,4.1,5.5,0.624,0.734,0.184,18.0,2.4,21.13,2010.0,1.0,0.1045,2.0816681711721685e-17,4,/players/p/pattepa01.html,https://www.sports-reference.com/cbb/players/patrick-patterson-1.html,Kentucky
Larry Sanders,2010,15,1,21.6,VCU,Center,BIG,,1.6,12.9,9.1,7.7,0.563,0.577,0.044,26.7,2.2,10.23,2010.0,0.4,0.1025,-1.225,4,/players/s/sandela01.html,https://www.sports-reference.com/cbb/players/larry-sanders-1.html,VCU
Luke Babbitt,2010,16,1,21.0,Nevada,Small Forward,F,,1.6,6.6,1.9,11.0,0.614,0.893,0.201,26.8,1.3,6.5,2010.0,0.075,0.06925,-1.55,4,/players/b/babbilu01.html,https://www.sports-reference.com/cbb/players/luke-babbitt-1.html,Nevada
Eric Bledsoe,2010,18,1,20.5,Kentucky,Point Guard,G,,2.6,1.9,1.1,16.8,0.566,0.667,0.41,20.4,2.1,21.13,2010.0,1.725,0.099,1.775,4,/players/b/bledser01.html,https://www.sports-reference.com/cbb/players/eric-bledsoe-1.html,Kentucky
Avery Bradley,2010,19,1,19.6,Texas,Shooting Guard,G,,2.4,3.5,1.6,12.4,0.496,0.545,0.304,20.4,1.6,18.56,2010.0,-0.125,0.048,-2.375,4,/players/b/bradlav01.html,https://www.sports-reference.com/cbb/players/avery-bradley-1.html,Texas
James Anderson,2010,20,1,21.3,Oklahoma State,Shooting Guard,G,,2.4,6.7,2.0,16.5,0.596,0.797,0.439,31.5,1.7,6.24,2010.0,-0.09999999999999999,0.06166666666666667,-1.8999999999999997,3,/players/a/anderja01.html,https://www.sports-reference.com/cbb/players/james-anderson-3.html,Oklahoma St.
Craig Brackins,2010,21,1,22.7,Iowa State,Power Forward,BIG,,1.3,6.6,3.3,13.1,0.498,0.726,0.19,26.1,1.8,2.12,2010.0,-0.2,-0.065,-9.0,1,/players/b/brackcr01.html,https://www.sports-reference.com/cbb/players/craig-brackins-1.html,Iowa St.
Elliot Williams,2010,22,1,21.0,Memphis,Shooting Guard,G,,2.4,2.7,0.4,24.0,0.599,0.758,0.423,27.7,1.5,,,-0.3333333333333333,0.05266666666666667,-2.8333333333333335,3,/players/w/williel01.html,https://www.sports-reference.com/cbb/players/elliot-williams-1.html,
Trevor Booker,2010,23,1,22.6,Clemson,Power Forward,BIG,,2.5,10.1,4.6,17.4,0.549,0.624,0.094,24.6,2.5,15.71,2010.0,0.5,0.12025,-0.525,4,/players/b/booketr01.html,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,Clemson
Damion James,2010,24,1,22.7,Texas,Small Forward,F,,3.0,11.0,3.6,6.1,0.578,0.64,0.224,26.3,2.7,18.56,2010.0,-0.06666666666666667,-0.016499999999999997,-5.35,3,/players/j/jamesda01.html,https://www.sports-reference.com/cbb/players/damion-james-1.html,Texas
Dominique Jones,2010,25,1,21.7,South Florida,Shooting Guard,G,,2.8,3.6,1.6,24.4,0.562,0.737,0.339,30.8,1.9,-9.31,2010.0,-0.05,0.0225,-2.65,2,/players/j/jonesdo02.html,https://www.sports-reference.com/cbb/players/dominique-jones-1.html,South Fla.
Quincy Pondexter,2010,26,1,22.3,Washington,Small Forward,F,,2.2,10.3,1.8,11.2,0.608,0.768,0.11,25.6,2.0,15.64,2010.0,0.15,0.087,-1.55,4,/players/p/pondequ01.html,https://www.sports-reference.com/cbb/players/quincy-pondexter-1.html,Washington
Jordan Crawford,2010,27,1,21.7,Xavier,Shooting Guard,G,,2.4,3.4,0.6,20.1,0.564,0.773,0.359,30.8,1.8,,,0.39999999999999997,0.051333333333333335,-1.0666666666666667,3,/players/c/crawfjo02.html,https://www.sports-reference.com/cbb/players/jordan-crawford-1.html,
Greivis Vásquez,2010,28,1,23.4,Maryland,Point Guard,G,,2.8,3.8,1.0,35.2,0.549,0.828,0.374,30.2,1.9,17.75,2010.0,0.675,0.07350000000000001,-0.7250000000000001,4,/players/v/vasqugr01.html,https://www.sports-reference.com/cbb/players/greivis-vasquez-1.html,Maryland
Daniel Orton,2010,29,1,19.9,Kentucky,Center,BIG,,2.4,10.3,10.6,5.0,0.533,0.524,0.022,15.0,1.3,21.13,2010.0,-0.03333333333333333,0.10433333333333333,-3.3666666666666667,3,/players/o/ortonda01.html,https://www.sports-reference.com/cbb/players/daniel-orton-1.html,Kentucky
Lazar Hayward,2010,30,1,23.6,Marquette,Small Forward,F,,3.6,8.2,1.7,11.2,0.536,0.789,0.362,31.6,2.2,15.17,2010.0,-0.1,0.023499999999999997,-5.2,2,/players/h/haywala01.html,https://www.sports-reference.com/cbb/players/lazar-hayward-1.html,Marquette
Dexter Pittman,2010,32,2,22.3,Texas,Center,BIG,,1.0,16.6,8.9,5.1,0.638,0.601,0.0,23.6,1.3,18.56,2010.0,-0.13333333333333333,-0.062,-16.366666666666667,3,/players/p/pittmde01.html,https://www.sports-reference.com/cbb/players/dexter-pittman-1.html,Texas
Hassan Whiteside,2010,33,2,21.0,Marshall,Center,BIG,,1.2,11.9,18.8,2.2,0.548,0.588,0.016,25.8,2.5,7.8,2010.0,0.9,0.147,1.2499999999999998,2,/players/w/whiteha01.html,https://www.sports-reference.com/cbb/players/hassan-whiteside-1.html,Marshall
Armon Johnson,2010,34,2,21.3,Nevada,Point Guard,G,,1.4,2.6,0.9,30.4,0.537,0.75,0.161,25.7,0.5,6.5,2010.0,0.0,0.05,-1.7,1,/players/j/johnsar02.html,https://www.sports-reference.com/cbb/players/armon-johnson-1.html,Nevada
Terrico White,2010,36,2,,Ole Miss,,F,,1.5,5.3,0.6,9.1,0.526,0.68,0.4,23.9,1.2,,2010.0,0.0,0.0,0.0,0,/players/w/whitete01.html,https://www.sports-reference.com/cbb/players/terrico-white-1.html,Ole Miss
Darington Hobson,2010,37,2,22.7,New Mexico,Shooting Guard,G,,2.2,6.9,1.6,29.3,0.52,0.653,0.246,26.9,2.2,12.49,2010.0,-0.1,-0.225,-13.0,1,/players/h/hobsoda01.html,https://www.sports-reference.com/cbb/players/darington-hobson-1.html,New Mexico
Andy Rautins,2010,38,2,23.6,Syracuse,Shooting Guard,G,,3.4,2.0,0.8,23.9,0.632,0.763,0.811,18.4,2.1,21.72,2010.0,0.0,0.0,0.0,0,/players/r/rautian01.html,https://www.sports-reference.com/cbb/players/andy-rautins-1.html,Syracuse
Landry Fields,2010,39,2,22.0,Stanford,Small Forward,F,,2.6,7.9,2.3,19.5,0.56,0.676,0.17,31.5,1.8,5.71,2010.0,0.325,0.0665,-0.825,4,/players/f/fieldla01.html,https://www.sports-reference.com/cbb/players/landry-fields-1.html,Stanford
Lance Stephenson,2010,40,2,19.8,Cincinnati,"Shooting Guard, Small Forward,",G,,1.9,7.3,0.7,19.1,0.493,0.664,0.198,26.2,1.3,9.98,2010.0,0.575,0.047,-1.725,4,/players/s/stephla01.html,https://www.sports-reference.com/cbb/players/lance-stephenson-1.html,Cincinnati
Jarvis Varnado,2010,41,2,22.3,Mississippi State,Power Forward,BIG,,1.2,10.6,14.2,6.2,0.597,0.595,0.0,21.6,3.2,-4.38,2010.0,-0.05,0.027500000000000004,-5.9,2,/players/v/varnaja01.html,https://www.sports-reference.com/cbb/players/jarvis-varnado-1.html,Miss. St.
Da'Sean Butler,2010,42,2,,West Virginia,,F,,1.7,5.0,1.3,19.2,0.541,0.732,0.394,25.0,2.1,19.16,2010.0,0.0,0.0,0.0,0,/players/b/butleda03.html,https://www.sports-reference.com/cbb/players/dasean-butler-1.html,West Virginia
Devin Ebanks,2010,43,2,20.7,West Virginia,Shooting Guard,G,,1.9,9.5,2.2,14.7,0.527,0.736,0.095,20.1,2.1,19.16,2010.0,-0.25,0.004,-5.95,2,/players/e/ebankde01.html,https://www.sports-reference.com/cbb/players/devin-ebanks-1.html,West Virginia
Jerome Jordan,2010,44,2,23.7,Tulsa,Center,BIG,,0.9,9.6,7.5,9.8,0.595,0.696,0.0,26.0,2.3,8.46,2010.0,0.1,0.1835,-0.7,2,/players/j/jordaje01.html,https://www.sports-reference.com/cbb/players/jerome-jordan-1.html,Tulsa
Gani Lawal,2010,46,2,21.6,Georgia Tech,Power Forward,BIG,,1.0,13.0,5.6,3.4,0.547,0.552,0.003,26.1,2.2,14.11,2010.0,0.0,0.0,0.0,0,/players/l/lawalga01.html,https://www.sports-reference.com/cbb/players/gani-lawal-1.html,Ga Tech
Tiny Gallon,2010,47,2,,Oklahoma,,F,,1.7,13.1,3.3,7.5,0.584,0.697,0.076,23.7,0.8,6.24,2010.0,0.0,0.0,0.0,0,/players/g/galloti01.html,https://www.sports-reference.com/cbb/players/tiny-gallon-1.html,Oklahoma
Solomon Alabi,2010,50,2,22.3,Florida State,Center,BIG,,1.4,11.6,10.4,4.4,0.596,0.745,0.0,22.8,2.1,11.89,2010.0,0.0,0.083,-2.2,1,/players/a/alabiso01.html,https://www.sports-reference.com/cbb/players/solomon-alabi-1.html,Florida St.
Magnum Rolle,2010,51,2,,Louisiana Tech,,F,,1.5,13.2,7.0,5.9,0.55,0.657,0.003,24.2,3.9,,,0.0,0.0,0.0,0,/players/r/rollema01.html,https://www.sports-reference.com/cbb/players/magnum-rolle-1.html,
Luke Harangody,2010,52,2,22.5,Notre Dame,Power Forward,BIG,,0.9,8.3,2.1,11.8,0.552,0.782,0.16,34.6,1.0,13.14,2010.0,-0.1,0.046,-3.0,1,/players/h/haranlu01.html,https://www.sports-reference.com/cbb/players/luke-harangody-1.html,Notre Dame
Willie Warren,2010,54,2,20.7,Oklahoma,Point Guard,G,,1.8,2.3,0.2,27.8,0.567,0.788,0.401,28.7,0.2,6.24,2010.0,0.0,0.0,0.0,0,/players/w/warrewi01.html,https://www.sports-reference.com/cbb/players/willie-warren-1.html,Oklahoma
Jeremy Evans,2010,55,2,22.7,Western Kentucky,Small Forward,F,,1.9,13.5,7.2,5.9,0.668,0.684,0.057,16.8,1.6,,2010.0,0.325,0.1885,2.625,4,/players/e/evansje01.html,https://www.sports-reference.com/cbb/players/jeremy-evans-1.html,Western Ky.
Hamady N'Diaye,2010,56,2,23.4,Rutgers University,Center,BIG,,0.8,9.4,14.5,3.3,0.594,0.592,0.0,16.6,1.3,1.29,2010.0,-0.05,-0.1885,-14.450000000000001,2,/players/n/ndiayha01.html,https://www.sports-reference.com/cbb/players/hamady-ndiaye-1.html,Rutgers
Ryan Reid,2010,57,2,23.7,Florida State,Power Forward,BIG,,1.5,9.9,2.6,10.1,0.516,0.604,0.0,18.0,1.4,11.89,2010.0,0.0,0.142,-2.0,1,/players/r/reidry01.html,https://www.sports-reference.com/cbb/players/ryan-reid-1.html,Florida St.
Derrick Caracter,2010,58,2,22.1,Texas-El Paso,Center,BIG,,2.1,12.0,3.6,9.0,0.598,0.672,0.057,27.4,1.8,,,0.0,0.0,0.0,0,/players/c/caracde01.html,https://www.sports-reference.com/cbb/players/derrick-caracter-1.html,
Stanley Robinson,2010,59,2,,UConn,,F,,1.5,8.9,3.2,6.6,0.57,0.646,0.204,21.5,1.8,12.5,2010.0,0.0,0.0,0.0,0,/players/r/robinst01.html,https://www.sports-reference.com/cbb/players/stanley-robinson-1.html,UConn
Dwayne Collins,2010,60,2,,Miami (FL),,F,,1.4,14.3,5.0,10.3,0.602,0.563,0.0,25.4,1.4,11.35,2010.0,0.0,0.0,0.0,0,/players/c/collidw01.html,https://www.sports-reference.com/cbb/players/dwayne-collins-1.html,Miami (FL)
Kyrie Irving,2011,1,1,19.3,Duke,Point Guard,G,14.8,3.0,2.3,1.8,29.8,0.697,0.901,0.375,26.4,0.6,24.51,2011.0,3.075,0.14475,3.375,4,/players/i/irvinky01.html,https://www.sports-reference.com/cbb/players/kyrie-irving-1.html,Duke
Derrick Williams,2011,2,1,20.1,Arizona,Power Forward,BIG,12.1,1.9,11.8,2.3,8.7,0.69,0.719,0.195,28.9,1.9,16.54,2011.0,0.25,0.08325,-1.325,4,/players/w/willide02.html,https://www.sports-reference.com/cbb/players/derrick-williams-2.html,Arizona
Tristan Thompson,2011,4,1,20.3,Texas,Center,BIG,8.9,1.8,14.0,7.2,8.1,0.536,0.487,0.0,22.4,2.7,20.82,2011.0,0.4,0.13425,-1.225,4,/players/t/thomptr01.html,https://www.sports-reference.com/cbb/players/tristan-thompson-2.html,Texas
Brandon Knight,2011,8,1,19.6,Kentucky,Point Guard,G,5.5,1.1,2.2,0.6,23.4,0.553,0.795,0.45,27.0,1.8,20.3,2011.0,0.725,0.056499999999999995,-0.575,4,/players/k/knighbr03.html,https://www.sports-reference.com/cbb/players/brandon-knight-1.html,Kentucky
Kemba Walker,2011,9,1,21.1,UConn,Point Guard,G,13.1,3.1,3.9,0.5,28.0,0.543,0.783,0.307,32.4,2.4,17.95,2011.0,2.8499999999999996,0.1095,2.35,4,/players/w/walkeke02.html,https://www.sports-reference.com/cbb/players/kemba-walker-1.html,UConn
Jimmer Fredette,2011,10,1,22.3,BYU,Shooting Guard,G,10.8,2.1,2.0,0.1,28.8,0.594,0.882,0.409,37.8,1.9,,2011.0,0.024999999999999994,0.03775,-2.0,4,/players/f/fredeji01.html,https://www.sports-reference.com/cbb/players/jimmer-fredette-1.html,BYU
Klay Thompson,2011,11,1,21.4,Washington State,Shooting Guard,G,9.8,2.8,2.6,3.1,25.0,0.574,0.827,0.446,32.8,2.2,20.12,2011.0,2.45,0.1245,1.675,4,/players/t/thompkl01.html,https://www.sports-reference.com/cbb/players/klay-thompson-1.html,Washington St.
Alec Burks,2011,12,1,19.9,Colorado,Shooting Guard,G,8.1,2.0,9.2,1.0,19.6,0.574,0.804,0.179,32.3,1.0,11.45,2011.0,0.22499999999999998,0.07325,-1.375,4,/players/b/burksal01.html,https://www.sports-reference.com/cbb/players/alec-burks-1.html,Colorado
Markieff Morris,2011,13,1,21.8,Kansas,Power Forward,BIG,10.3,1.9,13.9,4.9,11.0,0.642,0.653,0.178,25.5,2.4,24.1,2011.0,0.625,0.07175,-0.8999999999999999,4,/players/m/morrima02.html,https://www.sports-reference.com/cbb/players/markieff-morris-1.html,Kansas
Marcus Morris,2011,14,1,21.8,Kansas,Power Forward,BIG,10.9,1.7,11.5,2.4,11.4,0.625,0.66,0.181,26.9,2.3,24.1,2011.0,0.875,0.08825,-0.4,4,/players/m/morrima03.html,https://www.sports-reference.com/cbb/players/marcus-morris-1.html,Kansas
Kawhi Leonard,2011,15,1,20.0,San Diego State,Small Forward,F,9.2,2.7,11.4,1.9,16.0,0.512,0.744,0.181,27.6,3.2,-8.6,2011.0,4.15,0.21000000000000002,5.8,4,/players/l/leonaka01.html,https://www.sports-reference.com/cbb/players/kawhi-leonard-1.html,San Diego St.
Nikola Vučević,2011,16,1,20.7,USC,Center,BIG,9.4,0.9,9.8,4.4,11.0,0.578,0.746,0.195,25.5,2.4,11.52,2011.0,1.425,0.11925,0.6,4,/players/v/vucevni01.html,https://www.sports-reference.com/cbb/players/nikola-vucevic-1.html,USC
Iman Shumpert,2011,17,1,21.0,Georgia Tech,"Shooting Guard, Small Forward,",G,9.6,5.0,5.7,0.7,25.7,0.517,0.738,0.346,29.1,2.1,6.42,2011.0,0.25,0.063,-1.125,4,/players/s/shumpim01.html,https://www.sports-reference.com/cbb/players/iman-shumpert-1.html,Ga Tech
Chris Singleton,2011,18,1,21.6,Florida State,Small Forward,F,9.0,3.9,8.2,5.9,8.9,0.531,0.592,0.332,24.5,2.4,16.27,2011.0,-0.4,0.0305,-4.449999999999999,2,/players/s/singlch01.html,https://www.sports-reference.com/cbb/players/chris-singleton-1.html,Florida St.
Tobias Harris,2011,19,1,18.9,Tennessee,Power Forward,BIG,7.3,1.4,7.5,3.4,10.4,0.54,0.753,0.189,27.2,1.5,11.08,2011.0,1.2,0.105,0.2,4,/players/h/harrito02.html,https://www.sports-reference.com/cbb/players/tobias-harris-1.html,Tennessee
Nolan Smith,2011,21,1,22.9,Duke,Point Guard,G,9.9,2.0,4.1,0.2,30.3,0.564,0.8,0.287,30.7,2.3,24.51,2011.0,-0.4,-0.082,-6.9,1,/players/s/smithno01.html,https://www.sports-reference.com/cbb/players/nolan-smith-1.html,Duke
Kenneth Faried,2011,22,1,21.6,Morehead State University,Power Forward,BIG,8.5,3.4,20.0,8.8,7.4,0.619,0.583,0.0,24.5,3.6,2.81,2011.0,1.325,0.14925,0.5750000000000001,4,/players/f/farieke01.html,https://www.sports-reference.com/cbb/players/kenneth-faried-1.html,Morehead St.
Reggie Jackson,2011,24,1,21.2,Boston College,Point Guard,G,9.8,1.9,3.9,1.7,29.7,0.618,0.753,0.389,27.2,0.6,9.78,2011.0,1.575,0.11624999999999999,1.0,4,/players/j/jacksre01.html,https://www.sports-reference.com/cbb/players/reggie-jackson-1.html,Boston College
MarShon Brooks,2011,25,1,22.4,Providence,Shooting Guard,G,10.3,2.3,6.3,3.0,16.0,0.584,0.739,0.345,30.6,1.2,6.91,2011.0,0.1,0.064,-1.4,2,/players/b/brookma01.html,https://www.sports-reference.com/cbb/players/marshon-brooks-1.html,Providence
Jordan Hamilton,2011,26,1,20.7,Texas,Small Forward,F,11.4,1.6,7.0,1.8,14.6,0.55,0.71,0.424,29.1,2.7,20.82,2011.0,0.22499999999999998,0.0655,-1.025,4,/players/h/hamiljo02.html,https://www.sports-reference.com/cbb/players/jordan-hamilton-2.html,Texas
JaJuan Johnson,2011,27,1,22.4,Purdue,Power Forward,BIG,10.5,1.5,7.9,6.7,6.4,0.564,0.743,0.098,29.1,2.9,19.36,2011.0,0.0,0.0,0.0,0,/players/j/johnsja02.html,https://www.sports-reference.com/cbb/players/jajuan-johnson-1.html,Purdue
Norris Cole,2011,28,1,22.7,Cleveland State University,Point Guard,G,10.2,3.7,2.5,0.3,37.0,0.558,0.826,0.26,32.1,2.7,7.59,2011.0,-0.675,0.02,-3.65,4,/players/c/coleno01.html,https://www.sports-reference.com/cbb/players/norris-cole-1.html,Cleveland St.
Cory Joseph,2011,29,1,19.8,Texas,Point Guard,G,6.5,1.9,2.2,0.9,17.3,0.526,0.699,0.391,17.3,2.2,20.82,2011.0,0.625,0.123,0.175,4,/players/j/josepco01.html,https://www.sports-reference.com/cbb/players/cory-joseph-1.html,Texas
Jimmy Butler,2011,30,1,21.8,Marquette,"Small Forward, Shooting Guard,",G,9.4,2.4,8.2,1.1,13.2,0.587,0.773,0.152,21.3,1.5,14.89,2011.0,3.05,0.16999999999999998,3.025,4,/players/b/butleji01.html,https://www.sports-reference.com/cbb/players/jimmy-butler-1.html,Marquette
Justin Harper,2011,32,2,21.8,Richmond,Power Forward,BIG,9.7,1.2,6.5,4.0,8.9,0.642,0.711,0.375,26.8,2.3,11.23,2011.0,0.0,0.039,-4.2,1,/players/h/harpeju01.html,https://www.sports-reference.com/cbb/players/justin-harper-1.html,Richmond
Kyle Singler,2011,33,2,23.1,Duke,Small Forward,F,6.4,1.5,8.0,0.8,8.8,0.536,0.773,0.379,24.7,2.5,24.51,2011.0,-0.15,0.062,-2.425,4,/players/s/singlky01.html,https://www.sports-reference.com/cbb/players/kyle-singler-1.html,Duke
Shelvin Mack,2011,34,2,21.2,Butler,Point Guard,G,6.6,1.5,2.6,0.3,24.9,0.537,0.755,0.499,28.6,1.6,11.53,2011.0,0.1,0.0665,-1.7750000000000001,4,/players/m/macksh01.html,https://www.sports-reference.com/cbb/players/shelvin-mack-1.html,Butler
Tyler Honeycutt,2011,35,2,20.9,UCLA,Small Forward,F,7.1,1.5,5.3,5.5,16.8,0.519,0.684,0.428,22.3,2.1,11.7,2011.0,-0.1,-0.22,-13.2,1,/players/h/honeyty01.html,https://www.sports-reference.com/cbb/players/tyler-honeycutt-1.html,UCLA
Jordan Williams,2011,36,2,20.7,Maryland,Center,BIG,6.3,1.2,12.6,4.1,3.9,0.552,0.559,0.0,24.5,2.6,15.0,2011.0,0.0,0.0,0.0,0,/players/w/willijo03.html,https://www.sports-reference.com/cbb/players/jordan-williams-1.html,Maryland
Trey Thompkins,2011,37,2,21.1,Georgia,Center,BIG,6.8,2.2,7.3,5.7,11.1,0.536,0.729,0.184,29.9,2.0,10.43,2011.0,0.0,0.0,0.0,0,/players/t/thomptr02.html,https://www.sports-reference.com/cbb/players/trey-thompkins-1.html,Georgia
Chandler Parsons,2011,38,2,22.7,Florida,Small Forward,F,8.3,1.7,7.3,1.3,21.6,0.551,0.611,0.362,19.2,2.2,16.27,2011.0,2.3,0.12175,1.825,4,/players/p/parsoch01.html,https://www.sports-reference.com/cbb/players/chandler-parsons-1.html,Florida
Jon Leuer,2011,40,2,22.1,Wisconsin,Power Forward,BIG,9.8,1.0,6.3,3.1,12.8,0.568,0.723,0.302,31.1,1.7,18.77,2011.0,0.22499999999999998,0.09675,-1.45,4,/players/l/leuerjo01.html,https://www.sports-reference.com/cbb/players/jon-leuer-1.html,Wisconsin
Darius Morris,2011,41,2,20.5,Michigan,Point Guard,G,6.3,1.9,3.2,0.1,44.2,0.545,0.695,0.156,27.3,1.5,14.21,2011.0,-0.3,-0.015333333333333336,-5.033333333333334,3,/players/m/morrida01.html,https://www.sports-reference.com/cbb/players/darius-morris-1.html,Michigan
Malcolm Lee,2011,43,2,21.1,UCLA,Shooting Guard,G,3.3,1.2,2.6,0.6,12.9,0.553,0.717,0.409,20.8,1.1,11.7,2011.0,0.0,-0.234,-14.450000000000001,2,/players/l/leema01.html,https://www.sports-reference.com/cbb/players/malcolm-lee-1.html,UCLA
Charles Jenkins,2011,44,2,22.3,Hofstra,Point Guard,G,9.6,2.9,1.8,1.9,31.5,0.635,0.811,0.326,28.7,0.9,-0.03,2011.0,-0.3,-0.005,-4.9,1,/players/j/jenkich01.html,https://www.sports-reference.com/cbb/players/charles-jenkins-1.html,Hofstra
Josh Harrellson,2011,45,2,22.4,Kentucky,Center,BIG,8.7,2.0,15.2,5.2,5.1,0.616,0.649,0.048,12.5,2.3,20.3,2011.0,0.05,0.055,-3.3000000000000003,2,/players/h/harrejo01.html,https://www.sports-reference.com/cbb/players/josh-harrellson-1.html,Kentucky
Andrew Goudelock,2011,46,2,22.5,College of Charleston,Shooting Guard,G,6.0,1.5,2.3,0.5,26.4,0.575,0.838,0.461,34.5,1.2,-4.86,2011.0,0.0,-0.14850000000000002,-9.75,2,/players/g/goudean01.html,https://www.sports-reference.com/cbb/players/andrew-goudelock-1.html,Charleston
Travis Leslie,2011,47,2,21.2,Georgia,Shooting Guard,G,8.9,2.3,12.2,2.0,20.6,0.561,0.743,0.119,24.4,1.7,10.43,2011.0,0.0,0.0,0.0,0,/players/l/leslitr01.html,https://www.sports-reference.com/cbb/players/travis-leslie-1.html,Georgia
Keith Benson,2011,48,2,22.9,Oakland,Center,BIG,5.4,1.4,9.5,9.8,6.2,0.584,0.679,0.055,24.9,1.7,8.28,2011.0,0.0,0.0,0.0,0,/players/b/bensoke02.html,https://www.sports-reference.com/cbb/players/keith-benson-1.html,Oakland
Josh Selby,2011,49,2,20.2,Kansas,Point Guard,G,2.4,2.3,2.4,0.2,17.8,0.489,0.757,0.487,24.4,0.9,24.1,2011.0,-0.2,-0.143,-12.4,1,/players/s/selbyjo01.html,https://www.sports-reference.com/cbb/players/josh-selby-1.html,Kansas
Lavoy Allen,2011,50,2,22.4,Temple,Power Forward,BIG,5.6,1.3,9.3,5.4,13.6,0.519,0.671,0.053,19.8,2.4,12.35,2011.0,-0.05,0.09375,-2.1,4,/players/a/allenla01.html,https://www.sports-reference.com/cbb/players/lavoy-allen-1.html,Temple
Jon Diebler,2011,51,2,,Ohio State,,F,11.6,1.7,1.3,0.4,11.6,0.723,0.821,0.794,14.4,2.1,0.59,2011.0,0.0,0.0,0.0,0,/players/d/diebljo01.html,https://www.sports-reference.com/cbb/players/jon-diebler-1.html,Ohio St.
